Support Ticket ID,Product,Customer,Status,Priority,CSAT Score,TTR (hours),Created Date,Resolved Date,Comments
SUP-15357,FNA,Kilo03,In Progress,Medium,3,126,2024-07-12,2024-04-12,Need follow-up
SUP-15358,FNA,Lima03,Closed,Low,1,85,2023-04-12,2025-04-09,Issue resolved quickly
SUP-15359,FNA,November01,Pending,Low,2,16,2023-07-31,2024-11-23,Excellent support
SUP-15360,FNC,Charlie01,Closed,Urgent,3,76,2024-06-25,2025-05-14,Need follow-up
SUP-15361,FNB,Papa03,Open,Urgent,1,47,2023-11-26,2023-03-22,Unclear communication
SUP-15362,FNA,Golf03,Closed,Low,3,31,2024-11-17,2025-05-20,Helpful and responsive
SUP-15363,FNB,Golf01,Closed,Urgent,2,62,2024-02-06,2024-11-07,Excellent support
SUP-15364,FNC,Oscar03,Closed,Medium,4,149,2023-10-25,2024-03-20,Excellent support
SUP-15365,FNC,Charlie03,Open,Low,2,64,2023-04-26,2025-06-21,Resolved after escalation
SUP-15366,FNB,Quebec04,Open,Medium,1,124,2023-04-13,2023-09-24,Customer waited too long
SUP-15367,FNB,Delta01,Open,Medium,1,69,2023-02-13,2023-09-02,Excellent support
SUP-15368,FNC,Hotel04,Pending,Urgent,5,20,2023-06-06,2025-02-12,Slow response time
SUP-15369,FNB,Echo04,Closed,Medium,5,56,2025-06-30,2025-04-03,Issue resolved quickly
SUP-15370,FNB,Echo01,In Progress,High,3,23,2023-08-06,2023-06-01,Pending customer feedback
SUP-15371,FNA,Foxtrot03,Pending,Low,4,30,2023-12-30,2024-05-14,Unclear communication
SUP-15372,FNB,Alpha04,Open,High,1,25,2025-03-12,2024-10-22,Helpful and responsive
SUP-15373,FNC,Victor02,Pending,Medium,3,61,2023-03-12,2025-04-15,Issue resolved quickly
SUP-15374,FNC,Xray04,Closed,Medium,3,76,2025-06-28,2024-12-25,Resolved after escalation
SUP-15375,FNC,Victor02,In Progress,High,1,150,2025-01-07,2024-09-29,Product feature missing
SUP-15376,FNB,Charlie03,In Progress,Urgent,3,90,2025-07-23,2025-06-12,Product feature missing
SUP-15377,FNB,Quebec02,Open,Medium,5,127,2023-05-08,2023-04-16,Pending customer feedback
SUP-15378,FNA,Whiskey01,Pending,Medium,2,43,2024-03-22,2025-01-07,Issue resolved quickly
SUP-15379,FNA,Delta04,In Progress,Medium,4,23,2024-01-25,2024-07-29,Slow response time
SUP-15380,FNB,Xray02,In Progress,Urgent,4,48,2023-04-08,2023-12-15,Helpful and responsive
SUP-15381,FNB,Juliet01,Pending,Medium,3,54,2024-04-03,2025-05-18,Unclear communication
SUP-15382,FNB,Sierra04,Closed,Medium,4,55,2025-07-17,2025-02-23,Helpful and responsive
SUP-15383,FNA,Lima01,Pending,Urgent,2,49,2023-12-28,2024-09-03,Pending customer feedback
SUP-15384,FNC,Hotel04,Pending,High,1,19,2024-01-11,2024-10-01,Resolved after escalation
SUP-15385,FNC,Quebec02,Closed,Low,1,59,2023-04-27,2025-01-14,Unclear communication
SUP-15386,FNA,India01,Closed,Urgent,5,70,2023-06-28,2024-10-08,Helpful and responsive
SUP-15387,FNB,Kilo03,Closed,Low,4,23,2025-05-27,2023-10-24,Product feature missing
SUP-15388,FNB,Mike04,Pending,High,4,35,2025-06-07,2023-02-15,Helpful and responsive
SUP-15389,FNA,Quebec04,In Progress,High,5,147,2024-07-02,2023-03-15,Excellent support
SUP-15390,FNC,Romeo04,In Progress,Medium,5,111,2025-03-31,2024-06-25,Excellent support
SUP-15391,FNA,Whiskey04,In Progress,Medium,1,98,2023-08-08,2024-05-04,Slow response time
SUP-15392,FNC,Sierra03,In Progress,Low,5,164,2024-07-15,2024-03-30,Need follow-up
SUP-15393,FNA,Uniform04,Pending,High,1,67,2023-09-16,2023-04-24,Excellent support
SUP-15394,FNA,Yankee02,In Progress,Urgent,5,51,2024-08-26,2023-03-16,Helpful and responsive
SUP-15395,FNC,November04,Open,Urgent,4,130,2024-12-09,2023-06-15,Customer waited too long
SUP-15396,FNB,Delta01,Pending,Urgent,4,37,2023-04-26,2024-09-11,Pending customer feedback
SUP-15397,FNA,Papa03,Pending,High,1,134,2024-02-03,2023-12-03,Product feature missing
SUP-15398,FNA,Lima01,In Progress,Low,5,155,2024-02-18,2023-12-11,Excellent support
SUP-15399,FNB,Delta04,In Progress,High,3,66,2024-11-20,2023-02-25,Issue resolved quickly
SUP-15400,FNC,November04,Pending,Low,4,54,2024-11-24,2023-05-15,Pending customer feedback
SUP-15401,FNA,Quebec01,In Progress,Low,2,56,2023-01-01,2023-10-30,Pending customer feedback
SUP-15402,FNB,Sierra02,Closed,High,4,109,2023-06-01,2024-07-14,Resolved after escalation
SUP-15403,FNB,Delta01,Open,Urgent,4,28,2025-01-11,2024-08-06,Issue resolved quickly
SUP-15404,FNB,November01,Pending,Medium,5,23,2025-04-03,2024-04-29,Pending customer feedback
SUP-15405,FNC,Yankee01,In Progress,Medium,5,22,2024-01-06,2023-08-22,Resolved after escalation
SUP-15406,FNA,Echo01,Pending,Urgent,1,41,2023-09-30,2023-07-27,Issue resolved quickly
SUP-15407,FNA,Mike02,Closed,Urgent,4,83,2024-04-13,2025-04-14,Product feature missing
SUP-15408,FNB,Juliet04,Pending,Urgent,4,42,2023-02-16,2024-08-31,Resolved after escalation
SUP-15409,FNB,Kilo03,In Progress,Low,4,141,2025-03-03,2025-04-03,Slow response time
SUP-15410,FNB,Mike04,In Progress,Medium,2,27,2024-11-05,2024-04-08,Customer waited too long
SUP-15411,FNC,Delta04,In Progress,Urgent,2,74,2023-02-08,2024-07-30,Product feature missing
SUP-15412,FNA,Kilo03,Open,Medium,3,76,2025-03-30,2024-05-13,Slow response time
SUP-15413,FNB,Tango04,Open,High,3,43,2025-06-19,2023-11-21,Pending customer feedback
SUP-15414,FNA,Mike03,Pending,High,3,56,2024-12-09,2025-06-06,Unclear communication
SUP-15415,FNC,Quebec01,Closed,Medium,5,41,2023-08-06,2023-11-07,Resolved after escalation
SUP-15416,FNC,Victor01,Pending,High,4,49,2024-01-20,2024-09-12,Resolved after escalation
SUP-15417,FNB,Oscar04,Closed,Low,3,120,2025-02-23,2023-03-31,Pending customer feedback
SUP-15418,FNA,Foxtrot04,In Progress,High,1,77,2024-12-09,2023-05-29,Unclear communication
SUP-15419,FNB,November02,Closed,Low,1,21,2024-06-18,2023-09-08,Pending customer feedback
SUP-15420,FNA,Lima02,In Progress,Medium,5,60,2024-06-23,2024-12-29,Need follow-up
SUP-15421,FNA,Echo04,Pending,Medium,4,109,2025-02-16,2023-09-28,Pending customer feedback
SUP-15422,FNB,Mike01,Closed,High,3,66,2025-02-02,2023-06-19,Pending customer feedback
SUP-15423,FNC,Delta02,Open,Urgent,1,19,2023-06-15,2023-04-10,Customer waited too long
SUP-15424,FNA,Alpha01,In Progress,Urgent,1,70,2023-01-03,2024-05-07,Resolved after escalation
SUP-15425,FNA,Victor02,Closed,Urgent,1,34,2023-07-07,2023-01-05,Product feature missing
SUP-15426,FNB,November01,Open,High,5,66,2024-06-26,2023-04-23,Resolved after escalation
SUP-15427,FNA,Romeo03,Pending,High,2,66,2023-10-24,2023-06-26,Customer waited too long
SUP-15428,FNB,Hotel04,Pending,Low,4,88,2024-02-19,2024-07-22,Resolved after escalation
SUP-15429,FNB,Alpha04,In Progress,Medium,2,126,2023-09-07,2023-01-31,Unclear communication
SUP-15430,FNC,Delta04,Open,High,2,127,2024-08-04,2024-02-26,Product feature missing
SUP-15431,FNB,Uniform01,In Progress,Urgent,4,87,2023-06-13,2025-03-31,Customer waited too long
SUP-15432,FNC,Hotel02,Pending,Urgent,3,21,2025-06-29,2023-08-06,Issue resolved quickly
SUP-15433,FNA,Yankee02,Closed,High,4,118,2023-01-22,2024-08-12,Product feature missing
SUP-15434,FNB,Romeo03,Closed,High,4,115,2024-04-17,2023-10-20,Helpful and responsive
SUP-15435,FNB,Echo04,Closed,Urgent,1,50,2024-10-28,2025-04-04,Need follow-up
SUP-15436,FNA,Oscar04,Pending,Low,1,116,2024-12-21,2024-11-16,Need follow-up
SUP-15437,FNA,India01,Open,High,5,103,2023-04-01,2024-12-25,Helpful and responsive
SUP-15438,FNA,Yankee04,Open,Low,1,59,2024-05-08,2023-01-02,Need follow-up
SUP-15439,FNA,Sierra04,Closed,Low,1,125,2024-09-24,2023-12-24,Excellent support
SUP-15440,FNB,Delta03,Open,High,1,52,2025-07-13,2025-04-27,Slow response time
SUP-15441,FNC,Oscar01,In Progress,Urgent,2,124,2025-03-07,2023-12-08,Excellent support
SUP-15442,FNC,Delta03,Closed,Low,4,14,2023-03-27,2025-02-19,Resolved after escalation
SUP-15443,FNC,Echo04,In Progress,Medium,4,35,2024-11-24,2023-10-17,Product feature missing
SUP-15444,FNA,Uniform01,In Progress,Low,1,124,2023-08-25,2024-11-25,Customer waited too long
SUP-15445,FNA,Kilo02,Pending,Medium,4,149,2023-01-19,2023-09-02,Issue resolved quickly
SUP-15446,FNA,Xray01,Closed,Medium,5,145,2024-04-25,2023-05-24,Need follow-up
SUP-15447,FNC,Victor04,Closed,Low,5,63,2025-06-02,2023-06-11,Excellent support
SUP-15448,FNA,Kilo01,In Progress,Low,2,5,2023-12-05,2024-05-19,Customer waited too long
SUP-15449,FNB,Delta03,Open,Medium,2,120,2024-01-14,2023-01-08,Resolved after escalation
SUP-15450,FNC,Charlie04,Pending,Low,4,88,2023-06-10,2024-03-27,Unclear communication
SUP-15451,FNB,Echo03,Pending,High,2,55,2024-04-25,2024-05-14,Customer waited too long
SUP-15452,FNA,Delta01,Pending,Urgent,4,49,2025-07-03,2024-04-26,Product feature missing
SUP-15453,FNA,India01,Pending,Low,3,162,2023-05-08,2024-05-22,Helpful and responsive
SUP-15454,FNA,Xray02,In Progress,High,1,70,2023-01-25,2024-04-29,Customer waited too long
SUP-15455,FNC,Bravo03,Open,Low,5,110,2024-05-31,2023-04-10,Product feature missing
SUP-15456,FNB,Kilo04,In Progress,Low,3,43,2023-12-29,2023-04-30,Pending customer feedback
SUP-15457,FNB,Echo02,Open,Urgent,1,153,2025-04-29,2023-03-31,Product feature missing
SUP-15458,FNC,Papa01,Open,Low,5,46,2025-04-18,2023-01-23,Excellent support
SUP-15459,FNC,Lima04,Pending,Urgent,3,148,2023-03-16,2024-03-10,Customer waited too long
SUP-15460,FNB,Golf01,In Progress,Medium,4,2,2023-08-06,2023-08-29,Resolved after escalation
SUP-15461,FNC,Papa01,Open,Urgent,3,166,2024-02-18,2024-05-13,Helpful and responsive
SUP-15462,FNC,Sierra04,In Progress,Medium,1,91,2023-05-05,2025-02-03,Unclear communication
SUP-15463,FNC,India02,In Progress,Low,5,54,2023-11-26,2024-09-30,Resolved after escalation
SUP-15464,FNA,Victor01,Pending,High,3,116,2023-11-01,2024-02-12,Helpful and responsive
SUP-15465,FNA,Romeo03,Pending,Urgent,3,137,2023-07-05,2024-07-11,Excellent support
SUP-15466,FNA,Hotel02,In Progress,Medium,5,20,2025-07-17,2024-11-05,Customer waited too long
SUP-15467,FNB,Tango04,Pending,High,1,40,2023-04-15,2024-10-02,Product feature missing
SUP-15468,FNC,Oscar03,In Progress,Medium,4,44,2024-10-31,2025-06-24,Helpful and responsive
SUP-15469,FNA,Oscar01,Closed,Urgent,2,39,2024-05-16,2025-02-07,Resolved after escalation
SUP-15470,FNB,Papa03,In Progress,Medium,2,150,2024-09-14,2024-06-24,Resolved after escalation
SUP-15471,FNA,Lima03,Open,Medium,5,58,2023-07-22,2023-02-10,Slow response time
SUP-15472,FNB,Juliet03,In Progress,Medium,5,55,2024-04-17,2024-12-25,Customer waited too long
SUP-15473,FNC,Victor02,Pending,High,3,126,2023-09-13,2024-05-29,Customer waited too long
SUP-15474,FNC,Delta04,Pending,High,5,93,2024-03-31,2025-02-09,Resolved after escalation
SUP-15475,FNC,Romeo01,Open,Low,4,153,2023-01-04,2023-11-23,Slow response time
SUP-15476,FNA,Sierra01,Pending,Medium,4,118,2024-10-07,2025-02-18,Unclear communication
SUP-15477,FNB,Whiskey04,Open,Medium,4,148,2023-10-10,2023-07-20,Pending customer feedback
SUP-15478,FNC,Xray03,Pending,Low,1,113,2024-08-23,2023-01-20,Helpful and responsive
SUP-15479,FNB,Echo04,Open,Medium,2,120,2023-05-13,2023-02-20,Pending customer feedback
SUP-15480,FNB,Echo02,Closed,Low,2,155,2025-02-03,2024-04-28,Helpful and responsive
SUP-15481,FNB,Uniform01,Closed,Urgent,2,153,2023-07-03,2024-10-25,Helpful and responsive
SUP-15482,FNC,Hotel02,Pending,Urgent,5,12,2023-11-11,2024-01-09,Unclear communication
SUP-15483,FNC,India04,Pending,Low,4,146,2023-06-15,2024-09-20,Unclear communication
SUP-15484,FNC,Tango02,In Progress,High,4,85,2025-05-13,2024-08-19,Unclear communication
SUP-15485,FNC,Golf01,Open,Medium,4,51,2023-01-27,2023-04-19,Product feature missing
SUP-15486,FNC,Lima01,Closed,High,1,43,2023-07-08,2024-02-14,Need follow-up
SUP-15487,FNC,Juliet04,In Progress,Low,4,31,2024-08-11,2023-05-21,Resolved after escalation
SUP-15488,FNC,Alpha04,Pending,Low,2,146,2025-07-25,2023-03-06,Customer waited too long
SUP-15489,FNC,Quebec02,Closed,Urgent,4,80,2024-02-24,2025-06-23,Customer waited too long
SUP-15490,FNA,Xray02,Open,High,3,93,2023-11-10,2025-02-24,Need follow-up
SUP-15491,FNB,Golf02,In Progress,Medium,1,139,2023-01-26,2025-02-26,Product feature missing
SUP-15492,FNB,Sierra03,In Progress,High,3,67,2023-12-03,2023-11-11,Slow response time
SUP-15493,FNA,Romeo02,Closed,High,5,72,2024-11-26,2023-09-06,Excellent support
SUP-15494,FNC,Juliet02,Open,Urgent,4,41,2025-05-25,2024-08-01,Customer waited too long
SUP-15495,FNC,Uniform03,Pending,Medium,1,119,2024-09-12,2023-08-24,Product feature missing
SUP-15496,FNA,Uniform03,Open,Urgent,1,54,2024-12-14,2023-03-30,Customer waited too long
SUP-15497,FNB,Sierra03,Open,Urgent,4,83,2024-04-19,2024-03-05,Pending customer feedback
SUP-15498,FNA,November03,Pending,High,4,154,2025-02-23,2025-06-06,Need follow-up
SUP-15499,FNC,Oscar01,Closed,High,1,147,2024-01-06,2024-03-24,Customer waited too long
SUP-15500,FNB,Papa02,In Progress,Urgent,5,160,2024-12-28,2023-04-23,Helpful and responsive
SUP-15501,FNA,Romeo02,Closed,Low,4,100,2024-04-14,2024-12-31,Customer waited too long
SUP-15502,FNB,Xray01,Pending,Low,1,110,2023-08-11,2025-03-20,Issue resolved quickly
SUP-15503,FNC,Delta02,Closed,High,1,70,2025-05-14,2023-11-13,Excellent support
SUP-15504,FNC,Sierra02,Closed,Medium,5,156,2024-04-20,2023-03-09,Unclear communication
SUP-15505,FNC,Whiskey02,Closed,High,1,80,2024-09-07,2023-05-05,Slow response time
SUP-15506,FNA,Kilo01,Closed,Urgent,5,166,2023-09-07,2024-11-10,Slow response time
SUP-15507,FNC,Xray03,In Progress,High,5,59,2025-01-17,2023-07-11,Need follow-up
SUP-15508,FNB,Lima01,Pending,Low,2,71,2023-02-05,2024-08-24,Pending customer feedback
SUP-15509,FNB,Mike02,Pending,High,5,97,2023-06-18,2025-06-04,Pending customer feedback
SUP-15510,FNA,Oscar03,In Progress,Medium,3,18,2024-06-25,2023-04-29,Excellent support
SUP-15511,FNA,Mike04,Pending,Medium,4,47,2023-11-05,2024-07-21,Customer waited too long
SUP-15512,FNA,India04,In Progress,Low,4,109,2024-01-27,2024-09-17,Product feature missing
SUP-15513,FNB,Sierra02,Open,Low,2,68,2025-07-19,2023-12-04,Customer waited too long
SUP-15514,FNA,Golf02,Pending,Medium,4,20,2025-05-13,2023-07-31,Need follow-up
SUP-15515,FNA,Charlie02,Closed,Urgent,3,124,2024-02-23,2023-01-16,Product feature missing
SUP-15516,FNB,Uniform04,Open,Medium,5,32,2024-02-11,2024-05-23,Pending customer feedback
SUP-15517,FNA,Victor01,Closed,Medium,5,142,2024-11-17,2025-03-10,Excellent support
SUP-15518,FNC,Oscar03,In Progress,Urgent,3,137,2025-05-29,2024-05-30,Customer waited too long
SUP-15519,FNB,Papa04,Open,High,4,27,2023-04-07,2023-07-18,Pending customer feedback
SUP-15520,FNA,Uniform02,Closed,Urgent,3,152,2025-04-25,2024-06-23,Helpful and responsive
SUP-15521,FNB,Charlie04,Pending,Urgent,1,132,2024-03-28,2025-01-18,Resolved after escalation
SUP-15522,FNC,Tango01,Open,High,5,91,2025-06-10,2023-02-26,Slow response time
SUP-15523,FNB,Alpha04,Pending,Medium,5,120,2025-01-07,2024-11-08,Pending customer feedback
SUP-15524,FNC,Whiskey03,Pending,Low,5,84,2023-08-07,2024-06-15,Resolved after escalation
SUP-15525,FNA,Charlie01,In Progress,High,4,73,2023-11-01,2024-01-20,Customer waited too long
SUP-15526,FNC,Golf04,Open,Low,5,53,2023-09-03,2024-05-07,Unclear communication
SUP-15527,FNC,Mike04,In Progress,Urgent,5,71,2023-10-19,2024-11-26,Helpful and responsive
SUP-15528,FNC,Sierra03,In Progress,High,4,67,2023-04-15,2023-01-05,Pending customer feedback
SUP-15529,FNC,Kilo02,Pending,Medium,5,78,2025-04-16,2025-04-22,Customer waited too long
SUP-15530,FNB,Sierra02,In Progress,Urgent,4,20,2024-12-27,2025-02-12,Pending customer feedback
SUP-15531,FNB,Golf03,In Progress,High,3,40,2023-04-01,2023-06-16,Excellent support
SUP-15532,FNC,Golf04,Pending,Low,3,124,2024-06-02,2025-05-29,Resolved after escalation
SUP-15533,FNA,Charlie02,Pending,Low,3,59,2023-05-23,2023-05-06,Excellent support
SUP-15534,FNB,Golf04,Closed,Medium,5,26,2025-04-07,2024-03-08,Customer waited too long
SUP-15535,FNC,Alpha03,In Progress,High,2,17,2024-12-19,2023-06-05,Customer waited too long
SUP-15536,FNC,Delta03,Closed,Medium,1,101,2025-05-03,2023-01-01,Product feature missing
SUP-15537,FNB,Lima03,In Progress,High,5,59,2023-08-17,2024-06-04,Excellent support
SUP-15538,FNA,Yankee01,In Progress,Urgent,3,16,2023-09-01,2024-10-12,Issue resolved quickly
SUP-15539,FNC,Uniform01,Pending,Low,2,137,2023-11-11,2025-05-05,Excellent support
SUP-15540,FNA,Golf03,Closed,Urgent,3,31,2024-08-10,2025-05-09,Need follow-up
SUP-15541,FNC,Yankee04,Open,High,1,134,2023-06-01,2023-11-01,Excellent support
SUP-15542,FNC,Victor03,Open,Urgent,4,111,2024-11-05,2024-08-10,Need follow-up
SUP-15543,FNA,November03,Closed,Low,4,140,2023-02-17,2023-10-22,Helpful and responsive
SUP-15544,FNB,Golf04,Closed,Low,2,133,2023-02-17,2025-03-18,Slow response time
SUP-15545,FNA,Golf03,Pending,Medium,2,25,2025-06-03,2025-05-06,Product feature missing
SUP-15546,FNA,Uniform03,Closed,Urgent,1,104,2023-01-26,2024-10-19,Need follow-up
SUP-15547,FNC,Sierra02,Closed,Medium,4,94,2023-08-26,2024-01-20,Excellent support
SUP-15548,FNB,Tango02,Pending,Medium,4,159,2023-06-26,2025-01-04,Customer waited too long
SUP-15549,FNA,Echo02,Pending,High,5,95,2024-05-25,2024-08-01,Customer waited too long
SUP-15550,FNB,Alpha01,Open,Urgent,4,151,2023-08-19,2025-03-10,Helpful and responsive
SUP-15551,FNB,Quebec02,Closed,Low,4,55,2024-02-25,2023-09-12,Issue resolved quickly
SUP-15552,FNB,Echo02,Open,Medium,1,9,2023-09-19,2024-10-25,Excellent support
SUP-15553,FNA,Mike01,Closed,Medium,3,67,2023-11-06,2024-03-26,Unclear communication
SUP-15554,FNC,Victor04,Open,Medium,1,9,2025-05-19,2023-01-17,Product feature missing
SUP-15555,FNB,Victor01,Closed,Medium,3,66,2025-01-20,2025-06-20,Excellent support
SUP-15556,FNC,Tango02,In Progress,Medium,1,70,2025-06-18,2025-05-21,Customer waited too long
SUP-15557,FNC,Yankee01,Closed,Low,2,8,2025-02-13,2025-01-19,Resolved after escalation
SUP-15558,FNA,Kilo04,In Progress,Medium,3,157,2025-07-10,2024-10-05,Unclear communication
SUP-15559,FNA,November03,Pending,Urgent,3,120,2024-06-16,2024-04-17,Customer waited too long
SUP-15560,FNA,Charlie04,Open,Urgent,2,9,2024-01-28,2025-06-26,Need follow-up
SUP-15561,FNA,Uniform01,Pending,High,1,106,2024-07-03,2023-08-15,Issue resolved quickly
SUP-15562,FNC,India02,Pending,High,2,115,2024-09-14,2025-01-15,Customer waited too long
SUP-15563,FNC,Golf01,Open,Medium,2,144,2024-12-16,2023-12-26,Customer waited too long
SUP-15564,FNA,Oscar02,Closed,Low,2,78,2023-04-03,2024-11-01,Need follow-up
SUP-15565,FNC,Oscar04,Closed,Medium,1,6,2025-03-23,2024-12-09,Slow response time
SUP-15566,FNA,Lima01,Closed,Low,3,76,2025-06-30,2023-09-30,Excellent support
SUP-15567,FNC,Xray03,Pending,High,4,163,2024-10-07,2025-03-03,Need follow-up
SUP-15568,FNC,Alpha04,Closed,Low,5,155,2024-10-14,2023-09-03,Issue resolved quickly
SUP-15569,FNA,November04,In Progress,High,2,13,2024-04-07,2023-06-09,Unclear communication
SUP-15570,FNA,Golf01,Closed,High,2,98,2024-02-18,2023-07-29,Product feature missing
SUP-15571,FNC,November04,In Progress,Urgent,1,24,2024-03-09,2025-07-28,Helpful and responsive
SUP-15572,FNC,India04,Pending,Urgent,1,101,2025-07-03,2024-11-09,Need follow-up
SUP-15573,FNA,India02,Pending,Low,1,110,2025-01-26,2024-08-18,Pending customer feedback
SUP-15574,FNC,Yankee02,Pending,Urgent,1,45,2023-04-15,2025-04-20,Issue resolved quickly
SUP-15575,FNB,Oscar03,Pending,High,3,83,2025-01-02,2024-10-08,Product feature missing
SUP-15576,FNB,Yankee01,In Progress,Urgent,3,80,2023-03-21,2024-07-25,Issue resolved quickly
SUP-15577,FNB,Juliet01,Pending,Medium,5,117,2023-11-12,2024-07-19,Unclear communication
SUP-15578,FNA,Juliet02,In Progress,Medium,4,12,2024-01-26,2024-08-05,Customer waited too long
SUP-15579,FNA,Lima01,Pending,Low,2,148,2024-08-17,2024-12-18,Slow response time
SUP-15580,FNB,Foxtrot02,In Progress,Urgent,1,33,2025-05-12,2023-03-29,Product feature missing
SUP-15581,FNC,Sierra04,Pending,High,2,160,2024-10-03,2024-07-20,Pending customer feedback
SUP-15582,FNC,Quebec03,Open,High,2,52,2024-08-09,2023-07-28,Unclear communication
SUP-15583,FNA,Papa02,In Progress,Medium,2,32,2023-08-21,2024-09-10,Pending customer feedback
SUP-15584,FNA,Alpha04,Pending,High,4,142,2023-05-17,2023-07-13,Issue resolved quickly
SUP-15585,FNA,Lima04,Closed,Medium,4,100,2023-05-16,2024-09-17,Helpful and responsive
SUP-15586,FNB,Bravo04,In Progress,High,4,99,2023-08-31,2024-09-09,Slow response time
SUP-15587,FNB,Hotel04,Open,High,3,34,2023-03-06,2024-04-11,Slow response time
SUP-15588,FNB,Romeo01,Closed,Medium,2,30,2024-02-27,2023-08-06,Pending customer feedback
SUP-15589,FNA,Foxtrot03,In Progress,High,1,152,2024-10-06,2025-06-10,Slow response time
SUP-15590,FNB,Oscar02,Closed,Medium,1,63,2023-07-21,2024-01-18,Product feature missing
SUP-15591,FNC,Juliet03,Closed,Medium,3,20,2023-10-12,2024-02-08,Pending customer feedback
SUP-15592,FNB,Tango02,Open,Low,3,162,2025-07-03,2023-10-03,Resolved after escalation
SUP-15593,FNA,Echo03,In Progress,Medium,5,133,2023-10-15,2024-12-19,Need follow-up
SUP-15594,FNB,Victor03,Closed,Medium,5,123,2024-01-11,2025-04-15,Excellent support
SUP-15595,FNB,Oscar03,Pending,Medium,4,121,2024-01-05,2024-12-16,Need follow-up
SUP-15596,FNC,Oscar01,In Progress,Low,3,12,2023-04-22,2023-05-21,Excellent support
SUP-15597,FNB,Foxtrot01,In Progress,Low,3,99,2024-05-26,2025-05-12,Customer waited too long
SUP-15598,FNB,Charlie03,In Progress,Urgent,5,77,2024-12-11,2025-07-15,Resolved after escalation
SUP-15599,FNA,India04,Open,Low,4,78,2024-12-24,2025-06-10,Customer waited too long
SUP-15600,FNC,Kilo01,Closed,High,2,68,2024-01-01,2023-02-15,Unclear communication
SUP-15601,FNC,Juliet04,Closed,Medium,1,58,2023-05-01,2024-06-04,Issue resolved quickly
